"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","nc","gname","tt","pval","fdr","log.fc","rowMeans"
"2711","FBgn0028996",1377.528,1728.709,1307.452,1459.289,1602.723,1184.048,1254.97,1247.25,11082,"FBgn0028996",0.0810007071313316,0.7004044999993,0.632019942248121,-0.0551323815435142,1395.246125
"3152","FBgn0030286",1568.81,1800.26,1455,1932.75,1751.48,1547.97,1468.38,1389.95,11075,"FBgn0030286",0.081224075520353,0.7000484999993,0.632019942248121,-0.0571986497190418,1614.325
"3840","FBgn0031360",1139.44,1342.88,1095.29,1257.63,1088.34,1276.38,1232.63,1131.31,11074,"FBgn0031360",0.0813066309818145,0.6999084999993,0.632019942248121,-0.0568979068830827,1195.4875
"6486","FBgn0035714",739.636,965.731,634.593,933.998,806.521,486.18,528.832,829.27,11076,"FBgn0035714",0.0812133133676123,0.7000719999993,0.632019942248121,-0.0529228715638975,740.595125
"8584","FBgn0039026",7522.86822,9768.31000327242,7392.206329422,8071.08721062,9094.98200895838,9064.33768818,8807.43000001727,8686.6889541,11077,"FBgn0039026",0.0811437664043929,0.7001589999993,0.632019942248121,0.0123837202401532,8550.98880182126
"10230","FBgn0051864",280.0178,331.324,267.614,333.897,327.387,296.415,292.683,237.582,11081,"FBgn0051864",0.0810033221057358,0.7003954999993,0.632019942248121,-0.0688916543135315,295.864975
"11445","FBgn0259199",195.237,235.671,158.814,222.045,198.317,107.853,139.767,199.713,11080,"FBgn0259199",0.0810167135168114,0.7003669999993,0.632019942248121,-0.0621885174928625,182.177125
"11702","FBgn0260793",820.00402,952.150000031927,521.206000032049,710.2591,938.708,723.232,854.412,609,11083,"FBgn0260793",0.0808863426902608,0.700608999999299,0.632147433004933,0.0262951420463674,766.121390007997
"2826","FBgn0029714",257,330.037,212.766,220.328,280.479,240,203,216.214,11084,"FBgn0029714",0.0808034556720477,0.700745999999299,0.632214002164713,0.0417583464990849,244.978
"8050","FBgn0038173",26,41.0069,40,28,28,21.006,11,30.0528,11085,"FBgn0038173",0.080687064802439,0.700910499999299,0.632305367613322,-0.123961482668368,28.1332125
"176","FBgn0000564",37,58.0123,43.0109,62,53.0486,35.00344,33,52.32394,11086,"FBgn0000564",0.080596367632824,0.701014999999299,0.632338353322543,-0.0911258160710088,46.6748975
"2454","FBgn0027836",1944.043,2461.78,1738.827,2220.211,2031.398,2240.055,1753.441,2049.77,11087,"FBgn0027836",0.0805009926902114,0.701168499999299,0.632338353322543,0.0225018419193595,2054.940625
"3885","FBgn0031435",57,75,53.0182,55,50.0154,53,33,66,11088,"FBgn0031435",0.0804879574685168,0.701188999999299,0.632338353322543,0.0651840299190471,55.2542
"7515","FBgn0037345",87.2358,120.442,80,109.25,112.502,83.4171,61.4996,102.624,11089,"FBgn0037345",0.080471643293547,0.701199999999299,0.632338353322543,0.053031517919939,94.6213125
"5474","FBgn0034050",480.774,594.945,393.071,593.315,516.544,485.783,372.501,504.257,11090,"FBgn0034050",0.0804394177096329,0.701275499999299,0.632349413885814,0.0318533544681775,492.64875
"1534","FBgn0015905",522.581,763.069,411,590.17,719.21,418.036,458.104,609.094,11093,"FBgn0015905",0.0802559648791562,0.701550499999298,0.632426304876379,0.0358418908406435,561.408
"1597","FBgn0016977",13537.026,15004.1614,12247.9727,12751.36,14496.401,14926.83,15065.477,12573.901,11091,"FBgn0016977",0.0802812776474806,0.701504999999298,0.632426304876379,0.00856890178588811,13825.3911375
"7573","FBgn0037431",11,8,14,28,15.0239,24.1584,13,17.0518,11092,"FBgn0037431",0.080268718500292,0.701533999999298,0.632426304876379,0.0558355139499076,16.2792625
"10251","FBgn0051922",114.716,108.568,96.003,104.898,101.841,76.9202,92.8277,77.6149,11094,"FBgn0051922",0.0802086624562092,0.701631499999298,0.632442311158615,-0.0781307496387989,96.6736
"3017","FBgn0030012",221,263.408,187.15,210,223,251,200.15,195.005,11095,"FBgn0030012",0.0801009364697583,0.701767999999298,0.632508337088209,0.0433698825528776,218.839125
"10588","FBgn0053012",127.034,175,129,140.07,147,119,160.057,165.009,11096,"FBgn0053012",0.0800488428391318,0.701860999999298,0.632535147800439,-0.0767473180953859,145.27125
"2484","FBgn0028369",1117.35745,1490.75753,1236.27784,1250.0246,1488.27125,1483.63245,1472.08025,1058.60628,11098,"FBgn0028369",0.0799614644958127,0.702066499999298,0.632606325463478,-0.0594704008579314,1324.62595625
"11898","FBgn0261596",12609.5,15715.1,11955.7,14213.5,13998,15288.2,13568.6,14013.4,11097,"FBgn0261596",0.0799757105498102,0.702039999999298,0.632606325463478,0.0134839318500602,13920.25
"4767","FBgn0032846",363.8585,405.2135,307.1019,347.7491,334.0318,319.05,283.073,362.724,11099,"FBgn0032846",0.0798306959915707,0.702256499999298,0.632720515361174,0.0371634266242074,340.350225
"4996","FBgn0033265",758.9221,855.8406,614.9906,804.11078,767.46586,577.00494,572.3998,799.65653,11100,"FBgn0033265",0.0796321230112868,0.702505999999298,0.632888288287718,0.0303562929215429,718.79890125
"9966","FBgn0051118",494.852,615.211,491.026,548.077,569.456,490.295,505.831,466.773,11101,"FBgn0051118",0.0795239877754499,0.702741499999297,0.633043419511185,-0.0632968857220036,522.690125
"5522","FBgn0034120",52,78,63,84.0013,56,28,29,97.4506,11102,"FBgn0034120",0.07944096709852,0.702842999999297,0.633077823814958,-0.0697559622350271,60.9314875
"8473","FBgn0038851",4,25,1,34.0007,32,15.0003,20,18,11103,"FBgn0038851",0.0793487207395698,0.702947499999297,0.633114923893873,-0.131620973146327,18.625125
"5512","FBgn0034103",44,79,58,68,83,61,54.107,50,11106,"FBgn0034103",0.0791137083936974,0.703325499999297,0.633247951741574,-0.0830524702996784,62.138375
"8917","FBgn0039559",1524.6067,1744.57,1270.01,1354.2171,1328.574,1292.5,1164.5139,1460.32,11107,"FBgn0039559",0.079100054516093,0.703348499999297,0.633247951741574,0.0255110198946695,1392.4139625
"12677","FBgn0266174",324.003,381.666,311.184,345.295,397.804,308.99,227.34,269.961,11104,"FBgn0266174",0.0791753999461347,0.703225999999297,0.633247951741574,0.0338472783533681,320.780375
"3426","FBgn0030704",203.049,269,199.342,209,229.595,223,172,220,11108,"FBgn0030704",0.0788989840537095,0.703712999999296,0.633519085343326,0.040312453501081,215.62325
"1552","FBgn0016059",6112.014,8418.365,5983.978,6461.407,7909.47,5454.371,5994.768,5853.032,11110,"FBgn0016059",0.0787625266855689,0.703936999999296,0.633606660665496,-0.0530126362844246,6523.425625
"11293","FBgn0086687",4307.9595,4739.7083,3462.2781,4062.11,3381.669,3493.0126,3506.4045,3668.9645,11109,"FBgn0086687",0.0787841746898121,0.703902499999296,0.633606660665496,-0.047635418303247,3827.7633125
"9473","FBgn0041191",1477.1226,1834.6374,1419.3803,1702.5665,1555.4939,1556.4882,1223.3474,1663.1649,11111,"FBgn0041191",0.0787040060041565,0.704073999999296,0.633672936728797,0.0212825777912848,1554.02515
"5703","FBgn0034436",1754.003,1830.985,1522.6546,1733.783,1980.226,1445.4603,1639.2247,1199.9221,11112,"FBgn0034436",0.0786231229730061,0.704197999999296,0.633689372806053,-0.0530114192662585,1638.2823375
"9166","FBgn0039942",419.048,395.169,409.487,362.01,447.093,435.972,438.57,348.82,11113,"FBgn0039942",0.0786080099378817,0.704218999999296,0.633689372806053,0.0202989327978052,407.021125
"657","FBgn0003888",25984.83,57828.6,46392.9,32694.88,56521.8,54559.3,41550.7,44551.1,11114,"FBgn0003888",0.0784772639826178,0.704445499999296,0.633836152599754,0.0154412747722561,45010.51375
"9968","FBgn0051121",2809.265,3736.134,2629.3299,3847.3535,3732.892,3426.155,3563.784,3970.236,11115,"FBgn0051121",0.0783904311623493,0.704608999999295,0.633895735875644,0.0152122172351542,3464.393675
"11155","FBgn0085397",3984.3027,4827.4478,4096.9483,3295.0632,4554.8759,4049.1847,4601.5513,3257.8609,11116,"FBgn0085397",0.0783730162500811,0.704638499999295,0.633895735875644,-0.0624914820073021,4083.40435
"10010","FBgn0051223",205,225.536,192.082,198,222.334,215,179.328,181.132,11117,"FBgn0051223",0.0781762389330421,0.704988499999295,0.634153548618661,0.0382293181507272,202.3015
"656","FBgn0003887",60791.655,80286.989,60880.145,76326.189,78100.673,83268.486,70531.497,67782.058,11118,"FBgn0003887",0.0781360371526351,0.705070499999295,0.634170264435479,0.0103338274902729,72245.9615
"5693","FBgn0034418",2755.67943415,3138.4796,2461.938,2724.93800045545,2769.193,2613.68,2488.461,2801.209,11119,"FBgn0034418",0.0780763007789636,0.705164999999295,0.634198219263752,0.0177250851447823,2719.19725432568
"7719","FBgn0037652",818.9839,1102.785,802.9473,823.8393,915.2672,999.501,754.3321,809.3115,11120,"FBgn0037652",0.0779866162591037,0.705359999999295,0.63431654676202,0.0264857126427022,878.3709125
"1782","FBgn0022246",225,291.019,231.00005,215.24467,232.00021,224.141,200,187.21246,11121,"FBgn0022246",0.0778312094270667,0.705631999999294,0.63450409135812,-0.0692253844369404,225.70217375
"6217","FBgn0035257",34,47,36,51.0806,43,32,27,36,11122,"FBgn0035257",0.0777495651063979,0.705779999999294,0.634580111490168,-0.0957612336622942,38.260075
"1140","FBgn0011291",419.566,470.498,384,373.434,485.332,377,379.699,370.491,11123,"FBgn0011291",0.0776127638490728,0.706018999999294,0.63469174081007,0.0289769949617383,407.5025
"3778","FBgn0031258",276.139882,411,349.0331,563.1051,417.024805,440.48,434.1014,696.0908,11124,"FBgn0031258",0.077566597060041,0.706106499999294,0.63469174081007,0.0401378532658896,448.371885875
"9572","FBgn0043002",153,107.736,144.136,116.348,110,147.307,127.837,108,11126,"FBgn0043002",0.0774963970584891,0.706218499999294,0.63469174081007,0.0350433987023558,126.7955
"10355","FBgn0052221",332.496,453,337.301,466.031,406,257.001,289.193,448.589,11127,"FBgn0052221",0.0774944167133276,0.706221499999294,0.63469174081007,-0.0593685117087244,373.701375
"11357","FBgn0250786",3568.139,4078.832,3210.397,3790.915,4028.608,3519.4,3360.491,3486.594,11125,"FBgn0250786",0.0775161999105516,0.706178999999294,0.63469174081007,0.0151887967260514,3630.422
"9452","FBgn0041096",2980.20300009983,4125.851350751,3293.30375546639,3301.346662211,3956.461,3424.20080001436,3850.41843,3390.4502,11128,"FBgn0041096",0.0773747377747927,0.706371499999294,0.634769500358883,-0.0592149722614154,3540.27939981782
"11944","FBgn0261788",7108.69661135152,9131.25043516193,6095.367013,7651.939886,8721.45963639586,7083.23148629324,6653.75012971266,6827.78412524744,11130,"FBgn0261788",0.0772910345369643,0.706552499999293,0.634818059298621,0.0158320119214625,7409.18491539533
"12494","FBgn0264560",3638.274,5279.054,3185.087,4605.965,4572.854,2984.543,2896.341,4874.988,11129,"FBgn0264560",0.0773138481068683,0.706493999999293,0.634818059298621,0.02245074165022,4004.63825
"9624","FBgn0044810",34,44,34,35.1509,53,47,53,19,11131,"FBgn0044810",0.0771536617425601,0.706808499999293,0.634991016080644,-0.0909080459628391,39.8938625
"5622","FBgn0034282",6601.938,6534.756,5196.554,5352.3197,6206.979,5299.435,5795.262,5044.054,11132,"FBgn0034282",0.0770906270127966,0.706902499999293,0.635018415378517,0.0154888716408223,5753.9122125
"2843","FBgn0029736",820.703,961.309,831.65,826.202,901.165,914.746,886.867,937.479,11134,"FBgn0029736",0.0769987294598117,0.707092999999293,0.635028738212272,0.0193128586833083,885.015125
"4632","FBgn0032635",831.487,1066.05,689.983,795.118,843.035,763.586,699.244,858.652,11133,"FBgn0032635",0.0770012490724236,0.707085999999293,0.635028738212272,0.028147130168189,818.394375
"8595","FBgn0039042",8,6,9.04867,9,11.0355,7,4.01024,5,11135,"FBgn0039042",0.0769884952141107,0.707104499999293,0.635028738212272,0.0867265701835258,7.38680125
"5987","FBgn0034906",10.5515,9.30227,6.23873,10.979,12.5713,2.01743,2.76965,7.67469,11136,"FBgn0034906",0.076658291565392,0.707747499999292,0.635475848446188,0.13044881149421,7.76307125
"6765","FBgn0036192",182.862,228.415,198.775,233.807,227.104,227.627,188.833,242.118,11138,"FBgn0036192",0.0766432626945631,0.707792999999292,0.635475848446188,0.0363303144717167,216.192625
"9352","FBgn0040629",285.02,849.176,903.191,632.78,1437.3,429.178,213,391.502,11137,"FBgn0040629",0.0766533687853363,0.707765999999292,0.635475848446188,-0.0406905252919184,642.643375
"3155","FBgn0030291",133.992,188,116,134,138,112,114.467,123,11143,"FBgn0030291",0.076394974965638,0.708170999999292,0.635529929102903,-0.0700819132540916,132.432375
"4366","FBgn0032171",165.5589,236.0053,169.47025,192.2528,209.4149,169.63977,140,217.2182,11140,"FBgn0032171",0.0765129822977335,0.708012499999292,0.635529929102903,0.0424330217302613,187.445015
"4800","FBgn0032896",17.0021,88.1149,56.7976,35.3936,77.0626,92.34,97.9177,73.6323,11142,"FBgn0032896",0.0764413526697125,0.708121999999292,0.635529929102903,-0.0756825948704554,67.2826
"11038","FBgn0085208",172.7675,232.82534,151.7148,184.86632,220.99249,127.45196,136.32635,133.3535,11144,"FBgn0085208",0.0763621834837742,0.708238499999292,0.635533470925489,-0.0646114958050419,170.0372825
"5068","FBgn0033378",840.384,994.475,748.126,819.348,859.906,857.824,840.772,904.833,11146,"FBgn0033378",0.0761602749572171,0.708562999999291,0.635604538523064,0.0234286506266717,858.2085
"6571","FBgn0035854",136.0004,160.2134,128.049,139.9996,116,125,107.1867,116.0001,11147,"FBgn0035854",0.0761393444505345,0.708604999999291,0.635604538523064,-0.0717355828691427,128.55615
"8564","FBgn0038989",420.481,557.231,413.641,378.62,479.031,464.619,395.355,419.043,11149,"FBgn0038989",0.0761176676044211,0.708635499999291,0.635604538523064,0.028931790875298,441.002625
"8890","FBgn0039507",1233.159,1440.3896,972.5321,1156.9036,1332.36,968.9561,938.2794,1040.6971,11148,"FBgn0039507",0.0761281876804314,0.708625999999291,0.635604538523064,0.0260772944580529,1135.4096125
"12722","FBgn0266486",720.735,858.817,994.459,1102.436,797.609,1204.836,1138.999,1159.567,11145,"FBgn0266486",0.0761636740545852,0.708557999999291,0.635604538523064,-0.0616571706586011,997.18225
"11314","FBgn0086785",415.291,490.172,391.854,490.953,447.641,427.203,337.948,458.203,11150,"FBgn0086785",0.0760100915677171,0.708812499999291,0.635706278026336,0.0297244688320134,432.408125
"1797","FBgn0022710",1381.968,1032.1175,1075.1812,1134.635,970.0433,1005.64,867.215000185891,846.4688,11153,"FBgn0022710",0.0757671451654997,0.709209999999291,0.635806971950322,0.0260536484676354,1039.15860002324
"3371","FBgn0030629",390.806,484.308,286.775,399.075,395.67,266.837,248.098,393.3,11156,"FBgn0030629",0.0756750347762905,0.709327999999291,0.635806971950322,0.0397317148756027,358.108625
"4547","FBgn0032456",3256.767261,4569.5425,3521.06832,6046.76200432403,4298.72077,5004.4686993,3750.1127,5491.68904,11159,"FBgn0032456",0.0755953518971304,0.709496999999291,0.635806971950322,0.0164249099916769,4492.391411828
"4898","FBgn0033096",10,9,10,6,5,4,1,9,11155,"FBgn0033096",0.0756898925198679,0.709311999999291,0.635806971950322,0.0907618680373665,6.75
"5486","FBgn0034065",167,221,161.105,180.08,187.53,158.283,160.054,155.068,11151,"FBgn0034065",0.0758806754438093,0.709026499999291,0.635806971950322,-0.0706434196733842,173.765
"5842","FBgn0034650",530.438,720.245,457.284,574.418,542.369,418.241,451,563.916,11158,"FBgn0034650",0.0755977830952606,0.70949049999929,0.635806971950322,-0.0546706544905874,532.238875
"6037","FBgn0034978",402.767,532.953,376.535,491.004,479.568,439.238,423.33,381.862,11154,"FBgn0034978",0.0757421124553119,0.709228499999291,0.635806971950322,-0.0612060347174623,440.907125
"7360","FBgn0037093",2324.505,2839.42,2046.897,2457.698,2564.072,2124.076,2110.588,2546.744,11157,"FBgn0037093",0.0756338506630479,0.709412499999291,0.635806971950322,0.0190529692587391,2376.75
"12523","FBgn0264751",223.0064,298.8281,197.6436,288.3067,262.0109,278.8259,246.0004,297.2137,11152,"FBgn0264751",0.0757981586229423,0.709172999999291,0.635806971950322,0.0384744590840928,261.4794625
"1699","FBgn0020415",2270.108,1868.83835,1693.7779,3623.28602,1691.2206,2181.3593,1555.6829,1908.483,11160,"FBgn0020415",0.0755559913387017,0.70956199999929,0.635808243727029,-0.0704010256013864,2099.09450875
"7370","FBgn0037108",1461.266,1784.168,1483.545,1775.541,1791.763,1790.956,1544.558,1644.072,11161,"FBgn0037108",0.0754908031297327,0.70966749999929,0.63584580234689,0.0170844488931989,1659.483625
"2501","FBgn0028400",1753.23,2208.98,1543.37,1950.07,2060.27,1650.01,1601,1421,11163,"FBgn0028400",0.0753502750261461,0.70990349999929,0.635943294812653,-0.0508988465865199,1773.49125
"4334","FBgn0032123",4168.158,6516.799,4636.991,6284.132,5517.647,4186.669,4143.08,6496.755,11164,"FBgn0032123",0.0752069415799071,0.71017449999929,0.63609986565102,-0.0481827196807283,5243.778875
"10078","FBgn0051441",138.0031,164.5431,129,141.6813,123.1553,119.9999,109.1608,120.1849,11165,"FBgn0051441",0.0751912125562669,0.71020549999929,0.63609986565102,-0.0717822723926947,130.71605
"2633","FBgn0028837",1017.82,1223.96,966.241,1008.36,1096.41,1022.33,893.306,1018.48,11166,"FBgn0028837",0.0751244005796272,0.71031899999929,0.636144545942472,0.0215940067761547,1030.863375
"12551","FBgn0264989",1.5,4.5,4,2,2,4,3,4,11167,"FBgn0264989",0.0748548636184694,0.710812999999289,0.636472958452152,-0.156423427581949,3.125
"12552","FBgn0264990",1.5,4.5,4,2,2,4,3,4,11168,"FBgn0264990",0.0748548636184694,0.710812999999289,0.636472958452152,-0.156423427581949,3.125
"10454","FBgn0052507",17,25,11,25,18,12.0164,9,14,11169,"FBgn0052507",0.0747875329613317,0.710920999999289,0.636512668993969,-0.105053712785369,16.37705
"10398","FBgn0052320",116,153.033,93,157,122.003,38,74,174.023,11170,"FBgn0052320",0.0747108592383172,0.711066999999289,0.636586392121185,-0.0396093627061825,115.882375
"610","FBgn0003517",28195.3524,37637.687,28520.3319,32129.3722,32154.992,38592.139,32478.5087,32748.9315,11171,"FBgn0003517",0.0745544854421268,0.711372499999289,0.636743936274379,0.0123693289750795,32807.1643375
"9939","FBgn0051064",734.1489635796,1034.9455,644.6704,785.25091650105,917.51000460643,791.67520727033,781.3970181812,852.5296,11172,"FBgn0051064",0.0745523416077515,0.711377999999289,0.636743936274379,0.0249799284459296,817.765951267326
"10084","FBgn0051457",259.032,318.509,234,283.351,238,276.026,258,244,11173,"FBgn0051457",0.0745244099407479,0.711433999999288,0.636743936274379,-0.0632923569506341,263.86475
"5435","FBgn0033982",125.60613,121.185,106.92,129.34982,131.948,103.777,102.076,117.502,11174,"FBgn0033982",0.0743603270810237,0.711734999999288,0.636956327187545,0.0429450991082121,117.29549375
"4110","FBgn0031765",64,64,69.0494,75,95,50,62,42.0000000877812,11175,"FBgn0031765",0.0742619603356588,0.711941499999288,0.637084116330526,-0.0856628996978466,65.1311750109727
"6976","FBgn0036531",14,27,14,21,17,9,9,23,11176,"FBgn0036531",0.0738247985964827,0.712754499999287,0.637754563349465,-0.0917432248519659,16.75
"3233","FBgn0030408",30.0183,32,14,29,31,22,21,19,11179,"FBgn0030408",0.0735474430033359,0.713323999999287,0.638040872908829,0.0830939215709727,24.7522875
