Name,SRR3390478.quant,SRR3390479.quant,SRR3390480.quant,SRR3390481.quant,SRR3390482.quant,SRR3390483.quant,SRR3390484.quant,SRR3390485.quant
FBtr0300596,3977.17,4357.2,3634.78,3773.7,5850.83,7348.19,3930.2,8278.22
FBtr0300597,516.152,846.955,437.718,729.256,682.08,447.206,630.548,465.493
FBtr0300598,478.298,436.354,368.799,499.092,396.873,630.788,483.077,470.656
FBtr0087267,283.921,368.458,334.767,341.022,304.21,354.735,327.0,307.828
FBtr0087268,1002.26,1069.37,841.694,1029.99,1043.4,1140.58,927.887,854.672
FBtr0087277,104.0,108.118,77.0,103.001,76.0,106.0,83.0,114.157
FBtr0087278,1235.07,1736.01,1065.49,1440.08,1399.58,1039.93,930.824,1469.07
FBtr0087279,192.006,132.0,143.0,219.097,112.0,297.0,138.0,217.003
FBtr0273296,200.0,169.105,163.0,178.0,168.0,365.0,103.0,396.0
FBtr0087285,591.01,673.091,495.142,810.419,670.678,872.885,708.298,963.949
FBtr0340007,2470.08,1976.05,1754.12,1881.27,2840.16,3922.3,2435.1,3754.39
FBtr0087287,304.972,427.071,257.427,312.073,251.747,230.538,251.796,242.815
FBtr0340013,19.8119,34.0353,22.6498,50.9896,31.1664,19.8298,8.51088,56.8467
FBtr0308814,1004.34,1053.75,898.23,1131.68,1164.78,822.588,1106.18,786.513
FBtr0308815,41.9617,179.832,164.747,0.00065107,145.317,87.4078,37.9188,1.94993e-07
FBtr0308816,1.0,1.0039,1.0,1.0,5.0,4.0,3.0,2.0
FBtr0087290,480.774,594.945,393.071,593.315,516.544,485.783,372.501,504.257
FBtr0087291,18.0,25.4044,10.0,8.0,11.0,4.0,7.0,16.0
FBtr0087292,1632.76,2200.01,1497.86,1981.43,1961.15,1436.4,1552.66,1783.6
FBtr0087293,361.056,516.064,475.722,592.162,461.912,431.676,455.361,264.033
FBtr0087294,133.13,163.397,190.037,218.821,150.365,0.0,28.5098,365.409
FBtr0087295,0.0,0.0,0.0,0.0,0.0,355.861,61.3264,0.0
FBtr0302149,491.57,608.924,402.859,580.435,525.6,394.995,377.844,530.233
FBtr0306649,1202.6,1833.01,1141.44,1855.5,1338.7,486.152,897.199,1325.18
FBtr0306650,126.342,271.378,136.902,240.326,210.52,65.8077,140.828,120.338
FBtr0306651,311.446,346.443,298.582,392.654,375.229,338.563,372.798,220.852
FBtr0087296,1651.95,2121.54,1389.78,2418.35,1767.96,1469.62,1413.26,1952.94
FBtr0087297,0.198648,167.683,141.011,25.5701,0.0384584,14.36,0.00748792,0.244603
FBtr0087298,918.074,1503.53,643.776,1149.75,851.874,977.45,830.712,1221.36
FBtr0087299,133.634,312.043,171.735,288.488,256.299,67.6728,84.2437,205.557
FBtr0087300,220.842,133.364,169.385,88.4363,220.402,179.668,104.993,233.925
FBtr0340017,1437.14,1603.3,1441.78,1523.28,1732.34,1473.52,1290.9,1525.69
FBtr0087306,635.036,576.197,489.622,335.283,440.136,514.0,467.008,415.0
FBtr0087307,118.253,524.702,270.585,1622.14,18.4967,167.135,168.357,178.372
FBtr0087308,731.64,5120.96,2787.89,8606.31,801.339,866.484,1680.98,721.432
FBtr0087309,110.455,392.78,369.366,1012.43,210.497,282.772,204.482,167.317
FBtr0112900,48.0895,49.6877,105.481,134.876,59.0705,58.8999,64.5709,55.2185
FBtr0087310,185.552,109.708,53.8958,144.806,201.631,379.946,78.6828,564.9
FBtr0308817,40.2303,15.0588,54.8699,5.14324,50.0172,96.3847,16.258,74.8992
FBtr0308818,53.2179,67.2332,53.2343,37.0513,120.438,96.244,44.0593,116.076
FBtr0087311,41.5444,5.01849,1.13888,0.0523831,0.0,12.5255,19.4949,0.0
FBtr0329908,16.4556,65.9815,32.8611,47.9476,71.0,16.4745,16.5051,49.0
FBtr0300381,381.004,322.0,361.763,393.414,262.456,456.504,331.22,248.0
FBtr0087319,23.1862,14.8256,14.2601,23.7811,17.9303,15.7845,19.7062,9.54087
FBtr0302553,27.8958,19.6256,53.7399,26.6738,38.8816,24.8216,24.986,19.2377
FBtr0302917,7.0,12.0326,8.0,9.0,7.0,8.0,6.0,8.0
FBtr0273302,2.0,6.0,2.0,0.0,4.0,1.0,3.00125,2.00058
FBtr0273350,1.0,3.0,2.0,3.0,3.0,4.0,4.0,0.0
FBtr0087329,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0
FBtr0273344,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
FBtr0087331,356.612,530.016,334.545,303.904,539.456,355.549,324.086,643.84
FBtr0087332,804.755,852.214,796.065,1144.31,946.633,1438.03,829.777,1543.12
FBtr0340001,271.111,170.735,118.949,251.906,305.484,461.856,146.182,449.974
FBtr0329954,57.0,46.0,38.0,55.0,60.0,93.0,39.0,140.079
FBtr0087334,489.41,545.058,416.671,372.396,523.538,430.571,378.572,465.34
FBtr0087335,2625.02,2420.41,2161.62,2809.95,2474.34,3291.92,2250.35,2748.95
FBtr0087336,561.033,651.323,483.21,521.702,620.975,666.79,474.409,599.195
FBtr0087337,313.271,515.436,292.032,600.301,339.832,53.6955,188.21,330.614
FBtr0113082,72.4306,64.886,58.9709,73.331,104.952,106.305,59.4145,76.1701
FBtr0113083,16.9309,14.3744,17.6945,6.125,23.6264,8.73761,6.2854,18.4345
FBtr0300777,19.0861,21.549,11.8975,22.9978,33.732,19.0353,15.5534,13.0574
FBtr0331963,2.01173,6.69845,2.54589,0.0,16.3221,0.0,4.59898,5.12356
FBtr0331964,4.95015,0.0,2.32652,4.42745,0.0,2.17692,0.0,8.374
FBtr0331965,21.109,19.1747,14.6795,40.873,22.5659,1.38159e-05,9.47195,6.29127
FBtr0306568,25.1456,67.9209,45.9655,58.7816,52.6386,33.9996,48.8638,20.8339
FBtr0306569,29.1272,54.2214,44.4891,66.7439,49.641,6.1817,38.3663,39.6891
FBtr0306570,5.37936,5.69678,0.0,16.9997,7.5547,10.1503,0.0,14.6617
FBtr0306571,3.9825,10.9857,8.07147,2.30728,2.29963,4.64933,2.24774,4.96258
FBtr0306572,7.35332,9.08323,0.0,12.9737,2.30246,5.22484,2.38472,2.47497
FBtr0306573,8.56253,20.2997,11.3267,22.8209,6.36238,4.84387,6.6028,10.8375
FBtr0087339,328.416,567.971,342.597,552.362,385.947,184.185,256.059,400.349
FBtr0340004,166.418,95.1983,77.6275,106.658,164.043,116.602,80.2813,133.823
FBtr0087342,584.0,733.398,496.06,549.464,694.656,637.347,594.002,728.355
FBtr0087346,825.665,1681.98,1339.3,1072.43,1051.64,1130.52,1194.56,1689.91
FBtr0087347,463.79,462.14,296.515,614.427,781.86,738.505,352.055,679.609
FBtr0087348,7.54122,153.91,41.5297,74.1476,0.0430619,165.223,48.9382,318.862
FBtr0087343,160.23,405.032,328.895,301.666,594.708,253.921,308.771,324.774
FBtr0087344,987.763,822.249,706.672,866.201,1418.88,711.101,908.322,780.524
FBtr0087345,60.4905,431.657,212.566,188.76,1.1408,211.071,267.612,409.128
FBtr0302330,946.248,1304.19,913.575,1059.33,1498.93,835.293,854.013,800.793
FBtr0306648,376.586,576.569,446.591,690.496,646.951,688.664,549.097,959.614
FBtr0087349,299.391,397.731,256.681,452.32,287.682,48.1229,152.736,287.883
FBtr0340005,102.09,97.9576,71.3189,45.4416,109.701,120.877,108.997,91.3707
FBtr0087350,651.235,724.714,563.78,682.688,730.664,746.181,604.36,651.181
FBtr0087351,548.832,1230.51,873.133,1195.75,1131.21,843.655,815.455,833.66
FBtr0087352,917.881,1040.8,755.719,1038.43,946.373,713.951,814.326,700.923
FBtr0087353,686.872,812.339,671.905,690.104,753.31,670.083,604.322,717.017
FBtr0087354,1348.31,11833.1,4754.22,2084.34,1117.34,1244.28,7644.61,2474.15
FBtr0087355,303.06,436.368,372.345,380.617,356.022,327.441,319.787,347.135
FBtr0087357,381.553,280.442,254.386,365.405,447.532,524.818,632.367,586.174
FBtr0329955,632.953,331.74,508.788,310.688,389.441,456.789,309.427,754.012
FBtr0329956,1305.86,1595.68,1202.01,1510.01,1710.78,1310.27,1319.3,1428.63
FBtr0329957,632.953,331.74,508.788,310.688,389.441,456.789,309.427,754.012
FBtr0346265,2708.28,3681.41,2040.91,3255.49,3167.6,2207.03,2374.25,2783.53
FBtr0340002,471.865,1029.41,1077.58,707.134,1658.67,1916.4,1330.72,2025.36
FBtr0273307,1807.1,3286.03,2839.99,2454.25,4225.03,5750.79,4158.24,5773.14
FBtr0087359,0.0,264.718,160.854,99.3257,103.38,0.0247787,17.0643,1.9744e-06
FBtr0340003,88.8811,79.982,71.6428,45.448,109.772,173.185,46.7153,154.523
FBtr0345392,1287.78,1166.36,983.522,1098.99,1402.77,1414.05,977.433,1408.49
FBtr0332396,160.0,224.389,143.295,255.0,155.0,51.0,91.3426,216.0
FBtr0087361,432.531,633.832,402.329,454.3,484.964,438.309,483.72,385.618
FBtr0087362,184.481,629.748,534.17,1540.44,304.733,235.653,419.948,276.254
FBtr0332267,0.0,17.1547,6.81663,47.6063,11.4584,13.397,11.5356,23.1423
FBtr0087363,860.97,999.374,774.005,890.724,833.073,1029.82,625.857,784.521
FBtr0310139,26.4938,47.5794,41.0696,36.7239,86.0662,0.0,55.7018,55.2876
FBtr0310140,209.356,384.634,261.629,392.549,429.411,39.3384,272.528,403.268
FBtr0087365,84.0684,98.2976,51.1109,70.4259,59.3875,59.2056,50.0465,35.2568
FBtr0087366,276.54,286.773,200.749,265.539,268.969,191.018,221.411,190.0
FBtr0087367,16.251,0.0,9.20278,15.2618,9.65505,0.0,9.8794,8.81192
FBtr0087368,267.456,230.355,205.823,180.836,217.567,169.782,222.931,219.165
FBtr0339993,177.827,183.956,124.052,144.596,210.173,171.038,105.352,114.814
FBtr0339994,221.874,323.728,198.466,150.143,199.404,176.069,231.229,184.597
FBtr0339995,111.574,131.049,133.898,149.427,148.948,216.829,95.9852,127.668
FBtr0087369,2949.28,2641.82,2243.8,2284.79,2853.38,4143.08,3150.66,3993.64
FBtr0087370,1876.63,1485.67,2113.26,2567.69,2544.81,4050.0,3548.69,4084.44
FBtr0087371,24.0,20.0658,26.0656,17.0399,21.0105,43.007,20.008,35.0935
FBtr0087373,225.565,144.553,106.164,94.854,156.1,181.688,79.7067,195.367
FBtr0087374,2134.07,2420.78,1841.95,2148.78,2000.6,1806.4,1767.68,2078.96
FBtr0308700,106.961,264.61,150.678,332.52,161.838,118.596,159.217,106.937
FBtr0087375,185.036,196.535,175.182,146.81,178.756,232.395,203.891,215.161
FBtr0087376,776.96,979.756,769.207,864.856,1077.54,455.108,988.523,1187.66
FBtr0087377,77.4463,36.3141,59.4493,20.665,50.7026,155.276,53.3477,81.0504
FBtr0087378,956.924,787.429,661.524,654.624,698.454,1385.97,405.637,740.552
FBtr0087379,102.961,119.424,84.5749,205.308,186.141,89.5734,162.9,161.273
FBtr0114456,54.0,61.0009,34.0,61.0,50.0,33.0,26.0,60.0
FBtr0087382,1183.56,1614.86,1029.56,1085.59,1599.15,1521.3,824.69,1815.86
FBtr0339998,1049.56,1351.07,1050.86,1130.22,1300.25,1025.1,1601.49,626.015
FBtr0087383,758.554,1135.92,808.505,872.781,962.834,695.065,717.973,971.341
FBtr0087384,1696.31,1632.54,1591.86,1368.73,1858.02,1794.5,1884.35,1606.77
FBtr0087385,992.438,1898.44,1251.21,1642.16,1452.75,1152.27,803.143,1228.13
FBtr0330628,758.554,1135.92,808.505,872.781,962.834,695.065,717.973,971.341
FBtr0087386,80.473,16.0,27.0,14.0,34.8731,81.0,10.0,58.222
FBtr0087387,252.442,442.311,277.248,261.914,284.742,259.914,186.349,347.425
FBtr0339999,463.367,233.632,301.879,203.377,207.093,294.999,325.674,187.859
FBtr0087388,569.185,633.952,447.587,582.203,551.023,329.63,356.111,583.449
FBtr0087389,28.1545,15.0149,15.0,14.0,7.0,12.0,20.0,11.0
FBtr0087390,37.63,17.5269,28.3913,14.5457,139.488,139.322,53.283,144.869
FBtr0340000,11.2463,6.48573,1.6087,6.46062,6.60429,8.06377,4.97118,9.97494
FBtr0087392,212.0,203.0,150.277,196.0,186.0,157.18,157.652,166.0
FBtr0087393,0.0,8.60019,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087394,462.965,708.579,428.907,694.371,492.668,112.012,263.0,555.212
FBtr0087399,21.0405,16.0569,14.0,15.0,24.0469,12.0701,16.0,56.1183
FBtr0087400,156.46,342.307,222.251,272.825,195.044,196.0,211.589,178.0
FBtr0087401,5.62107,4.78281,12.0,10.799,8.7965,8.0,3.0,5.0
FBtr0339997,12.3789,6.21719,0.0,6.20095,6.2035,0.0,0.0,0.0
FBtr0087402,1504.95,1604.55,1144.94,1211.09,1331.17,1435.63,1346.21,1033.09
FBtr0087403,108.228,114.713,82.7937,92.9386,132.966,121.368,138.496,143.483
FBtr0329939,1504.95,1604.55,1144.94,1211.09,1331.17,1435.63,1346.21,1033.09
FBtr0087404,603.284,691.732,554.013,622.728,652.943,466.736,488.833,681.083
FBtr0087405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0344876,7.89613,0.0,0.0,2.58682,0.0,0.0,0.0,0.0
FBtr0345873,117.71,121.185,106.92,126.763,131.948,103.777,102.076,117.502
FBtr0087406,1081.69,1833.8,1099.69,2053.45,1224.3,216.0,685.768,1181.57
FBtr0087407,351.904,394.814,333.502,368.13,379.622,331.877,372.909,353.189
FBtr0303759,873.358,1138.55,755.11,987.202,926.935,704.174,711.252,1024.81
FBtr0087408,13.0,38.0506,30.053,61.0631,16.0,22.0,27.0407,15.0
FBtr0087409,3.72498,0.0,0.0,1.44987e-07,0.0,0.0,0.0,0.0
FBtr0087411,2290.13,3473.0,2591.0,2309.83,3416.09,2844.71,2654.28,2779.0
FBtr0339987,399.931,508.754,198.585,439.858,465.57,291.811,276.048,342.535
FBtr0345946,899.301,893.467,798.185,881.902,854.687,991.57,859.268,800.578
FBtr0345947,86.1606,115.245,34.1918,0.0,47.8299,0.0,42.238,42.6215
FBtr0301507,1871.02,1950.96,1472.2,1654.82,2221.28,1985.64,1797.94,1687.75
FBtr0111006,162.086,133.878,199.953,58.6037,353.89,143.477,62.6986,120.758
FBtr0111007,29.1728,61.8769,23.9271,19.3433,40.661,17.8322,26.77,38.0034
FBtr0087415,1547.21,1054.57,1126.43,1086.36,2186.47,2510.36,1565.55,2190.43
FBtr0087416,189.997,339.427,74.307,245.22,92.1865,186.951,219.519,168.432
FBtr0305213,31.0467,183.428,173.016,183.571,46.1541,294.189,253.49,171.024
FBtr0305214,1104.18,1875.11,1074.6,1145.09,1539.88,784.479,1244.61,805.283
FBtr0305215,0.0,1.20234e-08,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0305216,222.05,129.229,138.871,146.146,227.537,187.362,136.589,237.597
FBtr0305217,138.649,235.16,66.7821,129.151,202.047,109.233,141.162,56.4422
FBtr0087417,10.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0300324,90.5082,98.0,80.0,90.0398,77.0,83.0,83.0013,60.0
FBtr0087418,162.003,144.021,126.0,126.0,195.0,184.0,144.0,157.09
FBtr0087421,252.55,348.891,217.491,323.247,249.321,141.188,216.141,213.374
FBtr0332259,83.6444,131.176,57.575,96.7534,113.679,56.9442,84.8586,157.626
FBtr0087424,661.311,1341.7,852.321,1111.46,835.644,530.63,590.399,811.016
FBtr0087428,332.393,279.367,288.148,364.966,330.392,159.13,282.913,294.726
FBtr0303762,0.0578121,210.182,65.3679,116.574,36.737,106.082,51.8188,57.8613
FBtr0303760,63.0109,132.144,78.7422,45.8937,72.1451,66.0675,50.9436,77.6229
FBtr0303761,27.6942,207.104,157.475,102.799,27.7314,27.7254,70.5214,55.639
FBtr0087429,79.5977,116.308,45.4567,136.233,108.221,59.8109,112.02,90.2447
FBtr0087430,1579.68,2986.12,1715.07,3040.48,1694.75,200.737,1376.78,1941.71
FBtr0087431,1066.21,918.236,422.591,918.394,1125.66,658.338,536.499,684.877
FBtr0112929,278.901,394.956,223.967,670.667,412.522,455.186,369.804,337.916
FBtr0301334,18.38,76.1555,112.458,151.807,69.0015,49.3636,58.5584,20.2886
FBtr0303756,172.962,108.397,216.676,138.199,199.082,88.9142,134.807,81.5342
FBtr0303757,1847.44,2684.24,1735.52,2461.16,2441.73,2025.35,2478.21,1626.63
FBtr0303758,141.503,269.433,209.842,238.064,245.515,209.985,206.23,222.06
FBtr0332856,0.0,28.0153,0.0,90.6481,1.55817e-05,52.6346,45.8926,31.5056
FBtr0087433,341.337,413.084,273.735,327.055,383.354,311.036,266.014,291.496
FBtr0339980,87.6627,55.9162,88.8528,76.1257,88.2242,67.0305,75.9861,60.026
FBtr0339981,116.637,97.9749,58.0627,61.0942,37.6137,9.99119,42.8902,85.0666
FBtr0339982,137.347,279.673,139.545,225.668,241.232,39.7248,129.572,179.624
FBtr0300764,75.7742,40.9829,0.0,50.6683,8.21425,0.0,23.7474,153.033
FBtr0300765,21.4298,85.8995,58.0756,121.784,102.69,25.5984,0.0,40.7928
FBtr0087436,256.893,226.24,310.2,146.843,129.134,202.136,175.348,112.298
FBtr0309055,7.13041,5.75999,11.4235,7.15687,11.4621,12.8848,8.65157,8.70225
FBtr0087437,665.221,262.584,564.241,168.662,369.213,616.084,484.129,479.738
FBtr0087438,833.925,9.62203,47.7787,21.8021,18.3377,1109.63,34.9843,90.2685
FBtr0300942,46.5383,23.9117,31.4798,15.8124,15.8286,94.2997,23.606,31.6975
FBtr0087439,248.246,315.516,215.363,275.603,265.584,183.505,191.092,270.596
FBtr0087440,490.817,1110.27,727.349,1568.48,566.831,537.723,733.361,688.448
FBtr0087441,567.225,572.622,481.0,457.319,562.062,505.716,468.988,410.055
FBtr0087442,418.182,453.708,405.033,316.933,392.061,327.397,358.962,368.324
FBtr0305588,174.563,171.322,132.467,151.849,137.789,177.072,191.022,164.724
FBtr0087444,609.713,647.889,438.773,436.402,737.347,1791.22,505.698,3442.54
FBtr0087445,80.3952,75.4267,32.3922,41.826,107.694,213.236,55.3224,565.616
FBtr0087446,2.0,3.77975,2.0,0.0,0.0,0.0,3.0,9.11894
FBtr0087447,0.0,6.22025,0.0,11.0,9.0,10.0,0.0,7.88106
FBtr0087448,123.581,141.834,130.0,120.568,120.356,100.707,116.181,87.643
FBtr0087449,523.596,555.802,390.264,491.004,680.959,538.653,391.31,625.715
FBtr0087450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0339983,124.107,97.4283,119.132,86.3033,103.437,95.2662,106.189,110.66
FBtr0345526,141.893,185.572,128.004,166.697,131.563,152.734,144.811,96.3403
FBtr0087451,462.879,452.86,360.089,597.307,594.887,1133.51,392.897,2051.38
FBtr0345527,72.2096,119.58,114.762,144.867,153.4,283.45,76.9077,571.048
FBtr0087452,77.5324,104.092,126.638,157.268,79.0086,169.835,92.0,341.896
FBtr0087453,4.0,4.0,2.67597,2.91958,7.16372,14.5115,4.88346,73.6363
FBtr0339984,0.0,0.0,2.40706,8.66918,0.0,14.2194,4.46017,18.057
FBtr0300127,20.0,41.0,41.0,39.125,38.0,47.4416,29.0,88.0305
FBtr0087455,421.564,80.0,79.0,62.0,61.0,476.068,48.0,171.0
FBtr0087456,14.3296,5.17165,6.44208,32.7063,10.7015,35.8002,5.20012,53.7471
FBtr0300128,48.6826,141.831,117.589,301.58,43.1354,66.0288,89.4563,122.989
FBtr0087460,680.847,918.632,719.126,791.796,726.609,799.57,687.028,780.498
FBtr0087461,1000.0,859.191,806.019,606.017,591.0,734.64,786.228,532.05
FBtr0087462,238.911,291.616,181.749,230.08,259.361,227.412,224.555,225.214
FBtr0329883,238.911,291.616,181.749,230.08,259.361,227.412,224.555,225.214
FBtr0087463,39.9925,43.4326,46.6763,130.73,46.7165,43.3711,86.8897,63.9054
FBtr0329884,67.0075,82.5674,79.3596,73.4564,46.2835,108.63,58.1114,124.22
FBtr0087464,1180.34,1996.26,995.216,2264.56,1239.38,203.143,693.29,1285.04
FBtr0087465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0112809,231.485,292.517,218.929,148.778,228.297,254.627,282.559,289.419
FBtr0112810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0301400,75.7207,63.7024,48.4946,51.7278,68.0863,66.9596,53.5448,31.5924
FBtr0329882,21.9512,36.9027,37.6827,38.5497,59.619,45.4138,38.8958,39.0476
FBtr0087468,232.797,336.325,397.352,254.698,398.543,237.183,266.528,654.633
FBtr0329879,187.327,202.136,124.302,113.89,248.463,283.963,194.128,132.28
FBtr0329880,2148.38,2797.28,2250.09,2554.39,2329.12,2843.81,2643.47,2083.61
FBtr0087469,536.59,790.47,437.533,731.308,549.008,141.171,317.647,715.595
FBtr0329881,97.0044,144.27,84.7318,143.712,132.227,17.8294,20.0814,180.469
FBtr0087471,33.9073,38.1247,10.7559,16.6077,37.8549,37.2385,38.1846,22.0947
FBtr0087472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087473,139.184,127.084,132.828,153.176,154.362,133.652,104.384,138.91
FBtr0289934,191.909,249.003,130.872,145.381,157.954,154.5,103.65,254.887
FBtr0087474,595.558,1158.92,634.135,1077.18,745.98,109.167,483.702,698.185
FBtr0087475,5228.36,5172.16,4345.9,5051.49,5501.19,7269.35,4349.09,8164.42
FBtr0306558,34.7355,52.8788,13.7836,0.0,0.0,17.641,0.0,60.3445
FBtr0087476,113.134,158.65,218.172,401.275,164.756,158.741,105.475,133.491
FBtr0309056,143.301,389.255,281.829,788.125,227.26,261.403,358.68,177.059
FBtr0087477,450.506,539.799,416.956,583.901,548.256,672.014,401.894,970.055
FBtr0345427,903.105,982.541,722.204,1124.68,1334.79,992.974,967.961,1070.19
FBtr0087478,0.0,11.0016,0.0,0.0,11.7695,0.0,63.7171,2.70849
FBtr0332466,73.0451,26.5484,28.9778,39.083,48.4079,42.7756,20.2275,50.1954
FBtr0087479,9.91025,2.90149,5.04443,8.83403,6.49467,7.44871,13.828,7.90078
FBtr0332468,73.0451,26.5484,28.9778,39.083,48.4079,42.7756,20.2275,50.1954
FBtr0087480,7869.28,13573.1,7560.97,15908.1,8933.4,1550.63,5172.9,8622.8
FBtr0087481,7546.72,13086.2,7450.76,15110.8,8716.73,1349.52,4722.03,8550.36
FBtr0087482,713.07,1214.74,637.95,1361.67,811.833,121.0,440.092,767.217
FBtr0087484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087485,46.0006,81.0,67.0,104.0,89.0016,44.0,62.0,43.0
FBtr0087486,114.0,207.0,117.0,228.0,162.0,41.0996,53.0,159.0
FBtr0087487,350.328,500.201,369.002,434.0,458.171,319.0,311.191,364.006
FBtr0087488,474.456,198.867,112.439,275.821,203.425,249.938,90.0704,156.983
FBtr0345529,1326.21,526.235,525.596,150.226,450.738,350.534,551.383,326.086
FBtr0087494,6340.75,3018.78,5304.11,2632.84,2307.61,5521.0,3919.03,1964.32
FBtr0087496,0.00142669,0.0035673,0.000777795,0.00018992,0.000665421,0.00322569,2.40723e-05,0.000478358
FBtr0339977,32.687,6.55022,26.1577,13.0854,39.2633,19.6286,13.1033,32.795
FBtr0339978,52.3116,126.447,61.8415,111.047,111.857,51.3681,75.8966,70.2046
FBtr0301734,219.387,334.382,240.216,319.452,287.332,286.0,243.044,262.13
FBtr0087498,2919.29,4442.31,3151.15,3446.83,4701.58,5008.58,3272.78,5796.29
FBtr0087499,768.905,101.0,77.0,63.0,299.0,397.608,145.009,344.0
FBtr0087500,137.0,170.0,121.072,136.015,175.031,132.002,128.0,131.169
FBtr0087501,1674.66,1801.59,1414.68,1283.65,1654.99,1323.58,1527.09,1518.68
FBtr0087502,1066.17,1207.75,843.074,935.35,1117.83,785.359,776.865,879.802
FBtr0087503,59.0,19.0,38.0,28.0,64.0,147.0,22.0,79.0
FBtr0087504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6117
FBtr0339979,15.0,12.0,11.0,8.11845,7.0,7.0,7.0,8.38831
FBtr0301735,349.624,202.0,201.0,187.0,341.086,456.874,170.007,678.19
FBtr0087511,759.0,1084.2,796.82,734.464,1011.33,850.075,766.431,763.362
FBtr0087512,802.954,1629.05,1286.45,1743.9,1552.27,1572.89,1269.78,1501.73
FBtr0333166,77.726,69.2302,92.5756,117.922,112.6,87.5233,64.0827,143.512
FBtr0087513,279.25,775.047,2272.07,91.0,66.0,134.225,1348.26,2199.24
FBtr0087514,23604.5,2543.69,2799.79,1715.36,14316.3,11698.9,2036.33,2895.79
FBtr0087516,264.144,352.938,176.0,286.003,268.462,174.002,214.465,335.024
FBtr0087517,1148.33,1514.98,1193.24,1491.4,1231.97,1268.64,1177.12,1090.13
FBtr0339990,17.6416,20.236,32.7821,30.2889,2.52492,12.6209,25.3056,20.2868
FBtr0087519,316.703,340.584,312.947,309.686,336.231,281.346,279.51,305.456
FBtr0087520,814.514,700.575,523.37,582.195,480.08,403.888,426.376,335.262
FBtr0339959,655.661,716.661,597.652,644.622,654.226,845.575,929.6,558.358
FBtr0087521,335.825,607.808,432.751,603.346,390.068,287.696,341.31,360.006
FBtr0087522,26.5719,40.1363,43.2729,41.1732,13.9921,14.2167,0.0,26.8848
FBtr0332918,93.4623,39.8644,41.9805,27.9169,63.0573,58.13,47.0,26.1152
FBtr0087523,169.622,218.537,175.989,214.95,163.506,135.11,160.155,137.823
FBtr0087524,213.378,297.592,224.826,243.234,243.777,219.89,159.743,186.982
FBtr0087525,1640.75,1756.51,1376.68,1634.52,1416.88,1929.49,1381.35,1787.96
FBtr0302451,230.786,155.125,135.782,208.938,190.496,267.939,111.291,280.176
FBtr0302452,21.2363,17.4951,26.2577,31.5431,46.0744,37.0241,28.9091,11.4783
FBtr0302453,426.17,618.335,588.733,561.732,540.845,362.209,478.519,629.475
FBtr0087526,0.0,5.6925,0.0,100.247,0.0,55.0748,0.0,0.0
FBtr0087527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0087528,154.963,162.559,120.025,89.4497,194.719,108.353,121.592,156.885
FBtr0087529,27.2176,33.7117,0.0,2.27177e-05,0.0,4.93209e-08,0.0,0.0
FBtr0339960,184.643,227.245,175.531,213.919,157.646,235.441,138.532,219.075
FBtr0339961,1176.01,1888.11,1304.77,1243.74,1239.24,1185.2,1239.4,1060.7
FBtr0339962,551.178,720.629,456.125,578.476,521.807,588.286,537.313,504.718
FBtr0112795,466.942,423.354,372.369,385.739,316.715,187.864,446.668,254.954
FBtr0290034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBtr0290035,963.958,766.495,780.464,722.774,1214.2,1284.9,1101.99,1074.25
FBtr0346946,1764.58,1745.23,1258.97,1353.52,1575.92,1379.84,1377.18,1279.8
FBtr0087532,199.819,178.345,207.524,190.34,82.6423,91.2798,154.555,184.991
FBtr0087533,2337.54,3541.96,2660.41,2783.66,2797.0,2102.0,2694.32,2324.31
FBtr0087534,751.481,947.363,861.427,1049.81,843.829,808.524,748.871,867.343
